id,DISTRICT,SUB_DISTRI,COUNT_REQ,floors,UP_DMG,WALL_DMG,FLOOR_DMG,PILLAR_DMG,STRUCTURE_,BLDG_T,ZONE,ZONE_GROUP,SUB_ZONE,SoftClay_m,WaterConte,LiquidLimi,Plasticity,Total_Unit,Score_Rang,Zoning,total_dmg_score,total_dmg_class,total_dmg_class_id
1425527207,?????,???????,1,,0,0,0,1,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.207248399,????,2
1425527208,?????,???????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527209,?????,???????,1,,0,1,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.118640518,???????,1
1425527210,?????,???????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527211,?????,???????,2,,0,0,0,0,0,building,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527212,?????,?????,5,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527213,?????,???????,1,,0,1,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
1425527214,?????,???????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527215,?????,?????,1,,0,0,0,0,0,condo,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527216,?????,?????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527217,?????,???????,2,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527218,?????,???????,2,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527219,?????,???????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527220,?????,?????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527221,?????,???????,5,,0,2,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.237281035,????,2
1425527222,?????,???????,1,,0,0,0,1,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.207248399,????,2
1425527223,?????,???????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527224,?????,?????,2,,0,1,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.118640518,???????,1
1425527225,?????,???????,1,,0,0,0,1,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.207248399,????,2
1425527226,?????,???????,1,,0,0,0,1,0,bridge,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.207248399,????,2
1425527227,?????,?????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527228,?????,?????,1,,0,0,1,0,0,office building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.178414651,???????,1
1425527229,?????,???????,5,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527230,?????,?????,1,,0,0,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527231,?????,?????,1,,0,0,0,0,0,other,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527232,?????,?????,2,,0,0,0,2,0,house,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.207248399,????,2
1425527233,?????,?????,1,,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527234,?????,???????,1,,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527235,?????,?????,1,,0,1,0,0,1,building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.321374654,????,2
1425527236,?????,???????,2,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527237,?????,???????,1,,0,0,0,1,0,house,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.207248399,????,2
1425527238,?????,?????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527239,?????,?????,1,,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527240,?????,???????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527241,?????,?????,2,,0,2,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.237281035,????,2
1425527242,?????,?????,1,,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527243,?????,?????,1,,0,0,0,0,0,other,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527244,?????,?????,2,,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527245,?????,??????????,1,,0,1,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.118640518,???????,1
1425527246,?????,??????????,2,,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527247,?????,??????????,1,,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527248,?????,??????????,1,,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527249,?????,?????,1,,0,0,0,1,0,house,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.207248399,????,2
1425527250,?????,?????,1,,0,0,0,1,0,house,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.207248399,????,2
1425527251,?????,??????????,1,,1,1,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.292962296,????,2
1425527252,?????,??????????,1,,0,0,0,0,0,other,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527253,?????,??????????,1,,0,0,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527254,?????,?????,3,,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527255,?????,??????????,1,,0,0,0,0,0,other,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527256,?????,??????????,1,,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527257,?????,?????,1,,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527258,?????,?????,1,,0,0,1,0,1,building,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.381148787,???????,3
1425527259,?????,??????????,1,,0,0,0,0,0,house,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527260,?????,??????????,1,,0,1,0,1,0,building,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.325888917,???????,3
1425527261,?????,??????????,1,,0,0,0,1,0,house,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.207248399,????,2
1425527262,?????,??????????,1,,0,0,0,1,0,house,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.207248399,????,2
1425527263,?????,??????????,1,,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527264,?????,??????????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527265,?????,??????????,1,,0,0,0,0,0,house,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527266,?????,??????????,1,,0,0,0,0,0,other,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527267,?????,??????????,1,,0,0,0,0,0,house,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527268,?????,??????????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527269,?????,??????????,1,,1,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.174321778,???????,1
1425527270,?????,??????????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527271,?????,??????????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527272,?????,??????????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527273,?????,??????????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527274,?????,??????????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527275,?????,??????????,1,,1,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.174321778,???????,1
1425527276,?????,??????????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527277,?????,??????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527278,?????,??????,1,,1,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.174321778,???????,1
1425527279,?????????,????????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527280,?????????,????????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527281,?????????,????????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527282,?????,??????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527283,?????,??????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527284,?????????,????????,1,,0,0,0,0,0,condo,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527285,?????,??????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527286,?????,??????,1,,0,0,0,1,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
1425527287,?????,??????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527288,?????,??????,4,,1,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.174321778,???????,1
1425527289,?????,??????,1,,1,1,0,0,0,other,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.292962296,????,2
1425527290,?????????,????????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527291,?????,??????,1,,0,0,0,0,0,other,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527292,?????,??????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527293,????????,????????,1,,0,0,0,0,0,bridge,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527294,????????,????????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527295,????????,????????????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527296,????????,????????,1,,0,1,0,1,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.325888917,???????,3
1425527297,????????,????????????,1,,1,1,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.292962296,????,2
1425527298,????????,????????,1,,0,0,0,1,0,other,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
1425527299,????????,????????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527300,????????,????????,1,,0,0,0,1,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
1425527301,????????,????????,1,,0,0,0,0,0,condo,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527302,????????,????????,1,,0,1,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
1425527303,????????,????????????,1,,0,0,0,1,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
1425527304,????????,????????????,1,,0,0,0,1,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
1425527305,????????,????????????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527306,????????,????????????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527307,????????,??????,2,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527308,????????,??????,2,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527309,????????,????????????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527310,????????,????????????,1,,0,0,0,0,0,other,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527311,????????,????????????,1,,0,0,0,0,0,house,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1425527312,????????,??????,1,,0,1,0,0,0,other,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
1425527313,???????????,???????,1,,0,1,0,0,0,house,?.?,??????? : ????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.118640518,???????,1
1425527314,???????????,???????,3,,2,0,0,0,0,other,?.?,??????? : ????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.174321778,???????,1
1425527315,???????????,?????,1,,0,0,0,1,0,house,?.?,??????? : ????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.207248399,????,2
1425527316,???????????,???????,1,,0,0,0,0,0,other,?.?,??????? : ????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527317,???????????,?????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527318,???????????,?????,1,,0,0,0,0,0,condo,?.?,?????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527319,???????????,???????,1,,0,0,0,1,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.207248399,????,2
1425527320,???????????,?????,1,,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527321,???????????,???????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527322,???????????,???????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527323,???????????,?????,1,,0,0,0,1,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.207248399,????,2
1425527324,???????????,?????,1,,0,0,0,0,0,office building,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527325,???????????,???????,1,,0,0,0,0,1,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.202734137,???????,1
1425527326,???????????,?????,1,,0,0,0,1,0,office building,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.207248399,????,2
1425527327,???????????,?????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527328,???????????,?????,2,,0,0,0,0,0,other,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527329,???????????,???????,1,,0,0,0,0,0,bridge,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527330,???????????,?????,1,,1,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.174321778,???????,1
1425527331,???????????,?????,1,,0,0,0,1,0,condo,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.207248399,????,2
1425527332,???????????,?????,3,,0,0,0,0,0,office building,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527333,???????????,???????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527334,???????????,?????,1,,0,0,0,0,0,building,?.?,?????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527335,???????????,?????,1,,0,0,0,0,0,office building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527336,???????????,?????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527337,???????????,???????,1,,0,0,0,1,0,house,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.207248399,????,2
1425527338,???????????,?????,1,,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527339,???????????,?????,1,,0,1,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.118640518,???????,1
1425527340,???????????,?????,2,,0,0,2,0,0,condo,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.178414651,???????,1
1425527341,???????????,?????,2,,0,0,0,2,0,building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.207248399,????,2
1425527342,???????????,?????,1,,0,0,1,0,0,condo,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.178414651,???????,1
1425527343,???????????,?????,1,,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527344,???????????,?????,2,,0,1,0,1,0,building,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.325888917,???????,3
1425527345,???????????,?????,1,,0,0,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527346,???????????,?????,1,,0,0,0,0,0,apartment,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1425527347,???????????,???????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
